0.0,0.19924,0.108673,0.985678,0.051734,0.086313,0.887061,0.948317,0.030715,0.115588
1.0,0.227028,0.130561,0.995703,0.125488,0.13266,0.880604,0.937919,0.039404,0.084293
2.0,0.250106,0.135374,0.943656,0.102751,0.07299,0.909117,0.957107,0.020634,0.063149
3.0,0.229964,0.150243,0.961282,0.110619,0.096343,0.901277,0.943015,0.056673,0.107619
4.0,0.240662,0.128858,0.941391,0.100864,0.124744,0.881853,0.922643,0.027304,0.12904
5.0,0.22399,0.141826,0.953002,0.124393,0.081127,0.8837,0.92099,0.040888,0.094744
6.0,0.310554,0.155843,0.981409,0.115772,0.125449,0.873075,0.989609,0.052982,0.086834
7.0,0.271382,0.137115,0.943799,0.103599,0.106566,0.875154,0.933222,0.055331,0.123317
8.0,0.276465,0.174874,0.958618,0.136391,0.121587,0.885413,0.900257,0.094046,0.11588
9.0,0.305025,0.155129,0.939866,0.14442,0.157308,0.863318,0.905977,0.068353,0.116045
10.0,0.343351,0.152822,0.889082,0.17374,0.152134,0.878096,0.947653,0.107234,0.150495
11.0,0.334191,0.174669,0.91282,0.191373,0.145028,0.888069,0.976796,0.149834,0.13967
12.0,0.337726,0.221767,0.899778,0.230729,0.194501,0.912949,0.909871,0.133724,0.172199
13.0,0.336421,0.240818,0.919933,0.180304,0.138288,0.933567,0.903589,0.098133,0.173093
14.0,0.383901,0.206272,0.917968,0.223404,0.135613,0.842073,0.951683,0.135139,0.225314
15.0,0.356355,0.214414,0.919162,0.221115,0.17169,0.876034,0.912449,0.124799,0.163872
16.0,0.403464,0.202433,0.924851,0.235726,0.220892,0.854293,0.890845,0.169972,0.196431
17.0,0.429153,0.201899,0.940477,0.257219,0.205916,0.806183,0.917232,0.193462,0.223861
18.0,0.403002,0.294275,0.919565,0.274973,0.198279,0.881668,0.924515,0.173594,0.199504
19.0,0.414264,0.235483,0.891995,0.302956,0.225023,0.840695,0.893649,0.1711,0.197158
20.0,0.449738,0.278912,0.879856,0.335039,0.234955,0.853781,0.887179,0.196438,0.228341
21.0,0.415404,0.283392,0.895267,0.290502,0.23254,0.865717,0.844633,0.225807,0.243414
22.0,0.450547,0.287267,0.849066,0.354914,0.290161,0.780969,0.855041,0.221834,0.30551
23.0,0.459126,0.304937,0.829787,0.320737,0.233207,0.819716,0.844302,0.192489,0.298596
24.0,0.499234,0.306715,0.867863,0.352745,0.304501,0.814556,0.858101,0.281957,0.342491
25.0,0.449582,0.338347,0.864096,0.349695,0.257154,0.808298,0.850934,0.260219,0.339104
26.0,0.47909,0.322615,0.838431,0.373037,0.318291,0.797185,0.813406,0.269867,0.317817
27.0,0.4854,0.331309,0.815622,0.394091,0.321602,0.813261,0.795064,0.242721,0.289092
28.0,0.517602,0.387591,0.787518,0.376946,0.325528,0.802599,0.779342,0.27436,0.289817
29.0,0.527366,0.352655,0.796705,0.385108,0.348475,0.810376,0.82913,0.269737,0.36303
30.0,0.475784,0.426188,0.828436,0.380007,0.321194,0.776529,0.802261,0.310572,0.32199
31.0,0.557147,0.417394,0.826653,0.384681,0.345461,0.792718,0.762867,0.322379,0.324006
32.0,0.535932,0.431829,0.748678,0.444885,0.384078,0.745371,0.796395,0.324659,0.402195
33.0,0.541371,0.463981,0.762113,0.449772,0.354269,0.741666,0.796977,0.362965,0.390029
34.0,0.586543,0.430795,0.747837,0.488782,0.405584,0.713563,0.782059,0.353545,0.354892
35.0,0.511328,0.459917,0.760984,0.443269,0.372484,0.74338,0.803695,0.357256,0.407798
36.0,0.534211,0.49547,0.719391,0.468272,0.396062,0.81497,0.783281,0.346224,0.392012
37.0,0.544314,0.454828,0.724036,0.453037,0.383621,0.755617,0.758966,0.345395,0.378526
38.0,0.56334,0.482298,0.693564,0.457119,0.431199,0.784838,0.76615,0.361276,0.418504
39.0,0.551555,0.465692,0.714994,0.484043,0.453086,0.703467,0.756678,0.38703,0.444223
40.0,0.580341,0.49751,0.694287,0.444817,0.443915,0.733751,0.803109,0.439468,0.418183
41.0,0.571204,0.480102,0.689557,0.475495,0.473612,0.752315,0.753842,0.416638,0.454765
42.0,0.571651,0.533806,0.634557,0.487839,0.486538,0.735811,0.767499,0.398693,0.443662
43.0,0.609491,0.531774,0.650617,0.525753,0.475369,0.729002,0.781332,0.425505,0.474656
44.0,0.62725,0.592643,0.679754,0.502016,0.487494,0.679504,0.744381,0.402875,0.454849
45.0,0.623919,0.572355,0.674988,0.555545,0.475341,0.668077,0.707982,0.398119,0.451655
46.0,0.621125,0.592745,0.653763,0.530184,0.502185,0.680409,0.708163,0.419906,0.521673
47.0,0.580242,0.5869,0.67527,0.536688,0.486507,0.672184,0.715237,0.441418,0.494562
48.0,0.607759,0.579039,0.581108,0.556381,0.526683,0.681642,0.703504,0.450181,0.510134
49.0,0.621346,0.570757,0.626709,0.578293,0.534147,0.713607,0.711942,0.436698,0.471556
50.0,0.636305,0.606023,0.540133,0.598426,0.527418,0.670698,0.705418,0.454573,0.504336
51.0,0.606445,0.601012,0.607246,0.575481,0.539136,0.726228,0.684971,0.460383,0.487991
52.0,0.632902,0.616263,0.607408,0.582139,0.571621,0.694768,0.673144,0.504211,0.495609
53.0,0.668023,0.636512,0.578726,0.57745,0.555773,0.709686,0.666081,0.457641,0.525808
