-0.10536013,0.20040604,-0.00765796,-0.026053052
0.3372816,0.15166372,-0.39623812,0.027329788
-0.14736922,0.21450707,-0.22142576,0.29445598
-0.11951956,-0.21156165,0.55006665,-0.54761887
-0.17509459,0.25094628,-0.23827566,0.36424032
0.49484295,0.085316084,-0.32733244,-0.20329364
0.2037493,-0.18206666,0.19742694,-0.43989658
-0.037125703,0.27334297,-0.30898836,0.2937636
0.34957844,0.08190359,-0.1606791,-0.25044972
0.5033214,0.08514482,-0.37763366,-0.07028294
0.4819447,-0.05396939,-0.20966265,-0.24262403
0.46576104,-0.03183995,-0.26753354,-0.14978051
-0.22752029,-0.3454778,0.6751834,-0.5453702
-0.32980627,-0.27499264,0.7196754,-0.5147304
-0.12555471,0.22137359,-0.22468007,0.29723558
-0.09840116,0.18470451,-0.2717827,0.38751957
0.5738784,0.099220574,-0.40342623,-0.13569844
-0.0930972,0.23440264,-0.04436162,-0.027334841
-0.11769269,-0.31309575,0.6050054,-0.5521623
-0.14066342,0.11984503,0.18740484,-0.24878037
-0.10954206,0.2333138,-0.29965377,0.404984
0.59323275,0.018987155,-0.42313653,-0.094049096
-0.28518733,-0.267933,0.68770814,-0.5159277
0.118465506,0.1555858,-0.07383315,-0.14867853
0.21966289,-0.1721143,0.23753938,-0.4987198
-0.15673438,0.15020257,-0.014365517,0.04129401
-0.2071519,-0.31691527,0.6741582,-0.5778046
-0.08768026,-0.33480123,0.62858313,-0.6033302
-0.07951604,0.18633163,-0.31190753,0.36604
-0.15944417,0.18716833,-0.07773261,0.12734962
-0.14142926,-0.3074143,0.63278604,-0.56860954
0.3467032,0.1337794,-0.33142623,-0.035957865
-0.37697384,-0.28604123,0.78651357,-0.54968643
0.33597755,-0.06965844,0.015725276,-0.34502065
-0.434511,-0.23250778,0.7623329,-0.49849907
-0.24114628,-0.3333722,0.70700014,-0.5513174
-0.08595048,0.23723358,-0.003570363,-0.09676851
-0.21762422,-0.32441825,0.68534863,-0.59132004
-0.13001633,0.1921207,-0.2570914,0.3824595
-0.4349552,-0.1906207,0.6940463,-0.43848482
-0.16869497,0.17535937,0.057479646,-0.071581215
-0.07305485,0.2430933,-0.29957736,0.3594499
-0.09311056,0.27054513,-0.12948471,0.07421387
-0.09627145,0.24695545,-0.26156703,0.33774194
-0.42598614,-0.15503098,0.69556284,-0.4757921
0.30036032,0.088891655,-0.12553075,-0.23332442
0.32671386,0.12000791,-0.23413108,-0.17426965
0.28833696,-0.16318491,0.1675595,-0.47836983
0.36159363,-0.062399402,0.022762189,-0.4024898
0.2557342,-0.08360809,0.032503977,-0.34705478
-0.15306324,0.22521874,0.018925115,-0.040411197
-0.12773743,0.24868006,-0.32310674,0.42178845
0.039148044,0.093974814,-0.34003162,0.29714203
-0.06968932,0.20307392,-0.28055745,0.3045348
0.36853266,0.17071284,-0.33092338,-0.08904213
-0.0018233117,-0.2002572,0.43708944,-0.5467988
-0.505901,-0.17509954,0.7407869,-0.3777182
0.37978813,-0.085821345,-0.06128046,-0.3428727
-0.14404103,0.2441403,-0.28628445,0.39383906
-0.15965636,-0.34846032,0.6183212,-0.5032742
-0.18092747,0.23782207,-0.335159,0.5177947
-0.15702786,0.16603492,-0.16724625,0.26960415
-0.16494894,0.18724321,0.0726005,-0.0774413
-0.08438225,0.18780014,0.026158534,-0.11662243
-0.5014815,-0.2451984,0.7818342,-0.44339734
-0.5141155,-0.2278064,0.7928693,-0.46990725
0.0851609,0.1899416,-0.04729273,-0.177749
-0.089768864,0.15946406,0.091866255,-0.18686654
-0.13444561,0.25787416,-0.08847776,0.10416862
-0.064121634,0.22969797,-0.3401686,0.3865133
-0.118481755,0.23572773,-0.3339386,0.4663356
0.01210078,0.22592953,-0.10376382,-0.07727646
0.50118387,-0.02139153,-0.31576225,-0.13723336
-0.2302326,-0.3276562,0.6869596,-0.543181
0.45220667,-0.12026192,-0.11843671,-0.2961232
-0.15643397,0.17920503,-0.022753999,0.040231418
-0.10164102,0.27076793,-0.20134947,0.18198809
-0.4792508,-0.23131576,0.7703804,-0.44467783
-0.12502962,0.28468573,-0.07514474,-0.01063776
-0.514363,-0.25246665,0.80171853,-0.4260461
-0.11491723,0.23223704,-0.31070882,0.41224992
-0.1512554,0.2172116,-0.038755804,0.06196122
0.2904001,0.12533663,-0.16571644,-0.21750383
-0.09457625,-0.23225138,0.45443225,-0.43890762
0.05404051,0.1610458,-0.42617935,0.38850385
-0.1869156,-0.20826219,0.62897193,-0.5956746
-0.06969929,-0.19619143,0.5149205,-0.5457271
0.43050846,-0.043659773,-0.21840993,-0.21260321
0.24363983,0.07370411,-0.31820333,0.11110051
-0.04506445,0.1693833,-0.09610197,0.049004897
0.5508108,0.019762937,-0.38777032,-0.09637131
-0.21229954,-0.29484713,0.6934188,-0.56092966
-0.30482167,0.065591656,0.3319829,-0.23758017
-0.48379716,-0.2014546,0.76156425,-0.43242478
0.41911328,-0.043649398,-0.099223405,-0.35108617
-0.14866218,0.18435226,-0.2872046,0.42843848
-0.03296459,0.21698335,-0.32590747,0.32613325
-0.056043595,0.20259038,-0.32807738,0.36185917
0.46465173,-0.0047075413,-0.25597927,-0.23645008
0.45858383,-0.015941912,-0.18893775,-0.25617912
0.0037516374,0.26814756,-0.1768864,0.03914253
-0.3737769,-0.19914883,0.6783158,-0.461257
-0.09363653,0.2279681,-0.092768565,0.0159829
-0.06233576,0.25704315,-0.3385035,0.3831003
0.36402774,0.08107305,-0.1583807,-0.3023945
-0.05334443,0.24611077,-0.34052888,0.38200346
-0.14358969,0.22589806,-0.275588,0.36939314
0.011389095,0.20127064,-0.12242293,-0.022088181
0.040688306,0.18386266,-0.31601077,0.29876003
-0.10332053,0.26338077,-0.29538155,0.35446596
0.4558967,0.07735281,-0.3305523,-0.092572555
-0.12216204,0.26132736,-0.35127932,0.45521078
-0.09066005,0.23875274,-0.094077274,0.06560825
-0.105547026,0.18594971,-0.29262474,0.390652
-0.087204695,0.21326336,-0.045500927,-0.011811759
0.46008608,0.108835444,-0.32100084,-0.1534199
-0.0067108665,-0.0009394251,0.23931263,-0.39675888
0.41071174,0.01750935,-0.166672,-0.30838242
-0.06504473,0.13581888,0.11752517,-0.21531127
-0.46757364,-0.18642788,0.722169,-0.42833608
-0.0076816473,0.21301669,-0.34384897,0.37813583
-0.09400615,0.19881582,-0.36768317,0.4755073
0.39820296,0.008602563,-0.050401274,-0.3998965
-0.093783475,0.25291368,-0.09632923,0.045024287
-0.3940985,-0.23783395,0.7478038,-0.5298515
-0.45372194,-0.26109794,0.7834299,-0.48298645
0.570384,-0.0431607,-0.34009472,-0.1303223
0.4127741,-0.06334481,-0.028156508,-0.41143426
0.37936977,-0.11617395,-0.008288274,-0.38283068
-0.20000307,-0.19419485,0.6491971,-0.5994738
0.32912776,-0.117198184,-0.015356953,-0.30109042
-0.60288346,-0.19700782,0.74544364,-0.3362805
-0.03766433,0.21714601,-0.3243212,0.3585473
-0.11407316,0.18132553,-0.2313914,0.34577137
-0.4351918,-0.11502549,0.45205653,-0.12524939
0.40341952,-0.025792133,-0.143675,-0.27061614
-0.10383711,0.16737998,-0.24050388,0.32487276
0.37586027,0.09103879,-0.22605728,-0.17126131
-0.3917688,-0.26047483,0.72228485,-0.453302
0.6005724,0.07105988,-0.4596395,-0.09986469
0.02452559,0.22214611,-0.19397366,0.10481547
-0.14420477,0.16098678,0.062222116,-0.09698285
-0.40227377,-0.2823914,0.7517916,-0.4791281
-0.17277426,0.1459335,0.09350203,-0.09650965
-0.079078995,0.19898142,-0.06820223,5.90086e-06
-0.0565281,0.19992332,-0.3619367,0.44615817
0.04631637,0.22566986,-0.14483395,-0.0702368
