0.37959668,0.47627607,1.0126057,1.1024996,-1.5267979,-0.53309983,-0.65793014,0.3040592,-1.0592113,-0.5307341,1.1989046,-0.7800353,2.9283237,-0.013011135,-1.6354362,1.9362442,0.95613474,-0.23521917,0.515982,-0.8081756,0.10646525,-1.0206875,0.9241719,-1.5152283,-0.48379138,0.3265916,-0.70308745,0.107225135,-0.48293233,0.02262513,-0.1320549,0.010752402,0.6595896,0.2996065,-1.2171822,0.12885353,1.0688207,-1.0800177,-0.20046373,0.020951957,-0.43591446,-2.2350216,2.0948582,0.48849303,-0.017713863,0.70444524,-0.5690436,0.45466375,-0.8487559,1.0161515,-0.768143,1.1992115,0.03640166,-0.9215989,-0.7058348,1.0362995
0.5355614,0.31908956,1.2731146,1.5163579,-1.3769907,-0.6569208,-0.9415668,0.22843209,-1.2599878,-0.0446179,0.9270396,-1.1981167,2.5477781,0.22168507,-2.0200245,1.6144562,0.7442644,-0.2058178,0.61320925,-0.9633185,0.37367532,-0.5695383,0.8772274,-0.9400388,-0.5817661,0.010705821,-1.1018596,-0.34094277,-0.72314554,0.5766906,0.3141037,0.36582255,0.9101124,0.43281493,-0.89814514,0.31886452,0.89346325,-1.2177135,-0.09228121,-0.53127325,-0.53159,-2.2308311,2.0558653,0.5400191,-0.28715163,0.582757,-0.3685118,0.6006509,-0.8769524,0.969617,-0.7440354,1.1591624,0.010845508,-0.86409044,-0.7468334,1.1316137
1.0462182,0.30927423,1.1863769,1.2522042,-1.0422946,-0.90204936,-1.4266944,-0.3729329,-1.3917298,0.057334818,1.2353994,-1.5455527,1.5375266,0.44194353,-1.2019943,0.9039022,0.4824064,-0.19912177,0.5942857,-0.8350776,0.68446773,0.20288332,1.322453,-0.5250373,-0.6945482,-0.0032813428,-1.5705363,-1.4287652,-0.8693367,0.72079784,1.3287884,0.73325676,0.66378385,0.21991304,-0.93822545,0.72231954,0.8696547,-0.98531616,-0.19744143,-0.7476045,-0.46926942,-2.1599052,2.1938446,0.42017755,-0.08664782,0.78801763,-0.6032302,0.48956376,-0.8579091,0.3830768,-0.5432062,0.73206687,-0.08562518,-0.63966984,-0.7972043,1.8182316
0.0814573,1.1068616,-0.0067884494,-1.4468966,0.0035923056,1.363334,-0.05810567,-0.3012486,0.58427405,-1.057319,0.89570403,1.6195189,0.6475958,-1.3435097,-0.17893128,0.94186246,-0.16269085,0.5638588,-0.44432962,0.50049806,0.47133073,-2.0412042,-1.1390818,-1.5651468,0.46057525,1.6465513,0.21874925,1.1330947,0.8018847,-1.395167,-1.4738643,-0.19699284,1.5908455,0.27866563,-0.16764441,-0.86722213,0.3861767,-0.3972819,0.6269415,1.8065381,0.1217234,-1.3925595,-1.8427126,0.51988864,-1.4956149,0.013972284,0.40295348,0.42010146,-1.032747,1.0148956,-0.51060563,1.314529,-0.17423281,-0.7181362,-0.8321236,0.97187936
0.45482463,0.47284335,1.3679394,1.2017679,-1.3436584,-0.4271427,-1.1403346,0.33833325,-1.2169254,-0.16783097,1.1097245,-1.0183264,2.5895295,0.04636704,-2.0951314,1.7584141,0.6065148,-0.052290786,0.5480229,-0.7591184,0.6448953,-0.8850091,0.62511635,-1.0759846,-0.4815321,0.15120864,-1.1542164,-0.35188073,-0.4338179,0.32272252,0.16773294,0.34619868,1.089423,0.35636458,-0.98885363,-0.004619424,0.6205583,-1.2765355,0.10841472,-0.14712925,-0.27672765,-2.4123833,1.8986833,0.66711617,-0.33449882,0.76760393,-0.23436588,0.3513172,-0.9124386,0.30613422,-0.4378991,0.7444098,-0.21753679,-0.49377912,-0.8379212,1.8506405
0.5347105,0.27035493,1.2618757,1.5779678,-1.3637047,-0.73572487,-0.95651454,0.28600782,-1.3023031,0.024469823,0.8888271,-1.2854626,2.507147,0.26088688,-1.9763199,1.5365585,0.7005744,-0.22634234,0.6293401,-0.97589487,0.40466222,-0.46830493,0.9433156,-0.8521035,-0.5921623,-0.0858916,-1.1247637,-0.47080687,-0.6855434,0.6475566,0.39022925,0.3637223,0.7687654,0.2828892,-0.9227195,0.5600934,0.88454944,-1.0616865,-0.16823578,-0.649949,-0.48129842,-2.213119,2.1543665,0.46621543,-0.16717748,0.7228721,-0.51824987,0.5216965,-0.87934524,0.95988035,-0.74870706,1.1466374,0.008716577,-0.8514821,-0.7502696,1.153104
-0.02054639,1.1114163,0.2633775,-1.3556039,0.1419651,0.8083772,0.099432185,-1.2228771,1.2244171,-1.0939267,0.5224223,1.2685922,1.0021596,-0.6750439,-0.27851722,0.81164896,0.13105695,0.2607939,-0.503242,0.48641902,0.44371682,-2.4252367,-1.053435,-1.4955469,-0.14741413,1.7712421,-0.07359862,1.9660423,0.42775574,-1.0436302,-0.9093614,-0.16768196,1.5019541,1.0247715,0.11973298,-0.5589887,0.41826594,-0.5185719,0.24139291,1.4479012,0.39828545,-1.7621683,-1.4130672,0.35450754,-1.7164843,-0.47090885,0.7042623,0.23463072,-0.8786355,1.2034309,-0.6997475,1.3432059,0.04593507,-0.9901132,-0.6121036,0.64174753
0.3790849,0.47407946,0.9989212,1.1170019,-1.5230585,-0.5331601,-0.6382729,0.28170288,-1.0597365,-0.53136724,1.1936064,-0.7665055,2.9287195,-0.0072189476,-1.6315663,1.9462749,0.9669187,-0.24294901,0.5138071,-0.8134848,0.078985184,-1.0118582,0.9251759,-1.5160589,-0.4986555,0.3347487,-0.69078434,0.13861495,-0.51691294,0.028509706,-0.143339,0.010286421,0.6519737,0.32237706,-1.2028791,0.12282447,1.113158,-1.0826842,-0.22448166,0.0067101596,-0.47102422,-2.2127895,2.097321,0.47923738,-0.027263911,0.66314465,-0.56637836,0.49337676,-0.839269,1.0266495,-0.7774825,1.1980968,0.051716935,-0.9383661,-0.69575757,1.019339
1.0706056,0.4131041,1.2322254,1.1188979,-0.98809606,-0.820926,-1.5433218,-0.39398128,-1.381725,-0.0025800285,1.3463141,-1.4720979,1.5384735,0.3199431,-1.1979237,0.9163034,0.388126,-0.11815765,0.56110656,-0.7608739,0.8611504,0.06763906,1.2166208,-0.606938,-0.63510764,0.07002229,-1.6378287,-1.5307375,-0.7079806,0.61492157,1.3324277,0.7646077,0.78176755,0.19437583,-0.96694326,0.5270475,0.8112588,-1.0310996,-0.13892056,-0.5600574,-0.37291992,-2.2873862,2.130406,0.5023884,-0.15492353,0.85952514,-0.52538633,0.4128933,-0.8858221,0.3475606,-0.4954861,0.72805154,-0.14097705,-0.56604743,-0.82087207,1.8394723
0.37333778,0.49478367,0.998159,1.0883987,-1.508699,-0.51401955,-0.64374506,0.28007978,-1.045706,-0.54851013,1.2026638,-0.7402032,2.9401996,-0.031795643,-1.6355819,1.9579147,0.9546143,-0.22903748,0.50255907,-0.7977226,0.09578173,-1.0488733,0.8967764,-1.5343571,-0.48776263,0.3537525,-0.6831202,0.14802957,-0.4953251,0.005280109,-0.16156992,0.0074450276,0.6704437,0.32540497,-1.1952015,0.09542369,1.1143056,-1.0877388,-0.22892544,0.026950669,-0.4640937,-2.2262633,2.083647,0.48935267,-0.041308496,0.6549925,-0.54836404,0.4933267,-0.84609586,1.0258791,-0.77220863,1.1970462,0.05154635,-0.934537,-0.6985463,1.0216103
0.5474538,0.25761306,1.1979033,1.5630684,-1.4255079,-0.65361816,-0.83069223,0.10645551,-1.2529131,-0.07012588,0.8971285,-1.1410596,2.538093,0.30233303,-1.9786819,1.6491964,0.8548569,-0.26500937,0.6291611,-0.973235,0.22867076,-0.47739106,0.9100904,-0.95928204,-0.66342574,0.06408501,-1.0813203,-0.16243322,-0.9326241,0.59286135,0.2931201,0.3710237,0.9811486,0.6411572,-0.80880725,0.165423,0.96774787,-1.3356161,-0.07226848,-0.5382909,-0.6866182,-2.10754,1.9947404,0.5234128,-0.3766784,0.29341242,-0.24632777,0.7740358,-0.8386713,1.0219536,-0.7828533,1.178411,0.059065998,-0.93488604,-0.6994531,1.0409431
0.77826124,0.80456984,1.5427021,0.49322003,-0.81232214,-0.27516353,-2.0379026,0.33101296,-1.3706465,0.21259739,1.7932202,-1.2827103,1.272243,-0.028406622,-1.3805943,1.3104397,-0.28330147,0.16018918,0.25061476,-0.6191156,1.2695832,-0.51539797,0.95878315,-0.41355056,-0.5989977,0.37019476,-1.6072382,-1.5930966,-0.19710356,0.3075089,0.6747609,0.5198267,0.6583725,0.19399942,-0.9473397,0.61206216,0.50867003,-1.2187016,0.34671968,-0.46042168,-0.18931425,-2.434456,1.9097872,0.46061125,-0.3131111,1.0979958,-0.3744784,0.35211426,-0.86329836,0.268419,-0.44618538,0.6996377,-0.2965074,-0.3859345,-0.87207615,1.8933523
0.36897093,0.44194505,0.88914394,1.143812,-1.5524597,-0.49910796,-0.43932986,0.079439476,-0.9581068,-0.60500985,1.1206737,-0.65143585,2.8900158,0.09992428,-1.599703,2.015428,1.1250125,-0.30246264,0.50180227,-0.8237361,-0.22715543,-0.96207136,0.9230884,-1.5184568,-0.579517,0.41323072,-0.5762666,0.46960267,-0.82458067,0.05147948,-0.22729404,0.00826469,0.19421947,-0.41239372,-1.6660259,0.1895999,1.1605635,-0.0946918,-0.7469757,0.4522654,-0.15831208,-1.6253927,2.0163207,0.43743536,0.81393135,1.034424,-1.2414438,-0.24588531,-0.7489777,1.1146656,-0.8413731,1.201698,0.17424294,-1.082936,-0.59933573,0.83767205
0.0693052,1.0653253,-0.13351147,-1.5620912,0.31018695,1.4985001,-0.07610473,-0.29464018,0.76639473,-0.92664707,0.7732807,1.654976,0.25434485,-1.3916501,0.04944169,0.74187124,-0.3939117,0.57214653,-0.51875395,0.6276298,0.5708062,-1.9962729,-1.3655971,-1.3680366,0.5121821,1.6143979,0.25604123,1.0126511,0.9119505,-1.4332004,-1.3895967,-0.1954562,1.815383,-0.018978368,-0.14721912,-1.4225276,0.14380352,-0.24836597,0.5099788,1.5872202,-0.08738745,-0.7896239,-1.8764296,0.60082054,-1.4950699,0.40596718,0.38758698,0.6346902,-1.0663476,0.98736465,-0.46457502,1.3064761,-0.20919596,-0.66637176,-0.8611599,1.004008
0.5427769,0.24697682,1.3146874,1.5328519,-1.4082844,-0.73376703,-0.97921914,0.3623122,-1.2725106,0.04168786,0.9127433,-1.349073,2.4503763,0.28763947,-1.9702959,1.4955281,0.7214511,-0.24021702,0.6350856,-1.0193586,0.3792919,-0.4750402,1.0057672,-0.82958627,-0.5362073,-0.11896277,-1.1294589,-0.50424504,-0.6076537,0.6096122,0.406162,0.35276285,0.7868577,0.28271556,-1.0178818,0.5373708,0.7288087,-1.1402322,0.008438383,-0.5986501,-0.41138735,-2.2291536,2.1177828,0.51834124,-0.14469951,0.8372336,-0.5115317,0.4243258,-0.8467392,0.35084045,-0.519973,0.73947006,-0.15352888,-0.58832914,-0.81453097,1.8393785
0.02998386,1.0619401,0.32056448,-1.0773674,-0.06585972,0.63270265,0.11808486,-1.3474554,1.0778854,-1.1197758,0.60023665,1.1427025,1.3801695,-0.5117207,-0.46783295,1.0638024,0.34897768,0.1275573,-0.41780603,0.36308855,0.33658722,-2.380865,-0.8470206,-1.6115166,-0.3769814,1.7884929,-0.18779692,2.1081386,0.10519269,-0.9224422,-0.8526481,-0.13317296,1.4772699,1.095053,0.1903009,-0.39392367,0.6358742,-0.49358407,0.10019064,1.3590465,0.25608885,-1.7817147,-1.3550234,0.24610797,-1.7707945,-0.6142273,0.6258077,0.42480642,-0.75351214,1.2488562,-0.66027457,1.2776469,0.19718921,-1.1757929,-0.61014396,0.5391281
0.18740658,1.259481,0.23896077,-1.081415,-0.240851,1.1255509,-0.19327605,-0.21215193,0.34095564,-1.010774,1.096921,1.3163506,1.2365896,-1.4388534,-0.52506894,1.2140406,-0.14963932,0.551977,-0.38843435,0.14338802,0.65880287,-2.2330043,-0.9010813,-1.7543116,0.34359348,1.6741949,-0.018787155,0.9080914,0.77774525,-1.1510453,-1.3867033,-0.14459692,1.5636288,0.41124249,-0.57796335,-0.003731099,0.24116619,-0.113499604,0.050293002,1.5614957,0.93420583,-2.3291733,-1.0320691,0.32757944,-1.2914505,0.6628976,0.07486868,-0.4350339,-0.9867131,1.0360144,-0.6000777,1.2488722,-0.08732524,-0.77873623,-0.80347705,1.0082043
0.11842619,1.0962328,-0.07354305,-1.5331424,0.1825762,1.4642173,-0.07270813,-0.30218345,0.71142876,-0.9498389,0.85593116,1.6016343,0.38087255,-1.402445,-0.020629082,0.83736444,-0.35536504,0.547098,-0.50858647,0.5339179,0.57402366,-2.0299926,-1.2695509,-1.4493603,0.4786231,1.6754991,0.18175241,1.0396049,0.8705885,-1.380933,-1.4153568,-0.1672147,1.5753896,0.27352387,-0.15323551,-0.93254745,0.33746287,-0.3850668,0.64943224,1.8235272,0.14636672,-1.34296,-1.859406,0.5377403,-1.486518,0.013777027,0.43131083,0.37382424,-1.0429691,0.9974804,-0.49182448,1.3074847,-0.20212136,-0.6851913,-0.8511099,0.99954927
0.37717488,0.48193303,0.98918563,1.1102456,-1.5134507,-0.5256929,-0.6343686,0.26969868,-1.0557929,-0.5392378,1.1961906,-0.7451591,2.939156,-0.018270565,-1.629999,1.954939,0.96027166,-0.23959564,0.50776243,-0.804251,0.08633822,-1.0226701,0.9099372,-1.5253794,-0.5041777,0.3486383,-0.68955576,0.14989148,-0.5205837,0.021343896,-0.1526698,0.011009545,0.6574541,0.32821906,-1.1870439,0.114021294,1.1348711,-1.0773594,-0.24685888,0.005832444,-0.48014823,-2.2126725,2.0971434,0.47557735,-0.036182605,0.6378008,-0.5583903,0.5087823,-0.8404291,1.0332115,-0.7792284,1.1971133,0.05956023,-0.94371164,-0.6910855,1.0099828
