0.74758136,-0.59840876,-0.13497889
-0.5051579,0.6115695,-0.1499084
0.6534426,-0.54997236,-0.07110162
0.6749274,-0.5389922,-0.12325354
-0.52491504,0.631382,-0.13105838
0.65687,-0.5720917,-0.046005882
-0.480061,0.6242548,-0.18382058
-0.60001254,0.6547686,-0.081305
-0.37783134,0.5198412,-0.17464319
0.65133,-0.5483749,-0.07003388
0.65472066,-0.55711305,-0.061825566
0.7304979,-0.5987524,-0.111802235
-0.38381094,0.53632784,-0.18984258
-0.02647864,0.26318428,-0.3015535
0.6504279,-0.56317925,-0.049050644
-0.37732276,0.53162426,-0.19536458
-0.4491385,0.57609636,-0.15616897
-0.33357257,0.49556047,-0.22559151
0.22603361,-0.373947,0.283225
0.6709914,-0.3958987,-0.28406027
0.575019,-0.5223919,0.0062315166
-0.27692962,0.43190926,-0.19212405
0.7110491,-0.58276767,-0.10919696
-0.5155987,0.65390855,-0.17569153
0.72942287,-0.511086,-0.20947383
-0.4152304,0.53659934,-0.1423237
-0.57582754,0.5967181,-0.034568846
-0.49385214,0.6359787,-0.18129566
0.68974906,-0.63023996,-0.019516703
0.60532844,-0.365707,-0.23205072
-0.23713003,0.40397593,-0.20902324
0.07955723,-0.33578435,0.42482358
0.5100893,-0.21243033,-0.31701094
0.76916826,-0.6576212,-0.0849344
-0.5061333,0.64100635,-0.17173198
-0.3004381,0.46367052,-0.20547979
-0.43725592,0.5811024,-0.18034327
0.7387073,-0.53243643,-0.19309741
-0.5210226,0.64974767,-0.16115914
0.6336371,-0.5555219,-0.036341332
0.665399,-0.5590172,-0.07608476
0.5043576,-0.42520478,-0.02694171
0.7142207,-0.49352118,-0.2123299
0.5983845,-0.34123328,-0.25913984
0.61267555,-0.53888994,-0.040470608
0.73916066,-0.53928524,-0.18508083
0.7029841,-0.4856298,-0.20651431
-0.3157369,0.4721623,-0.20708048
0.13318019,-0.40273562,0.4437889
-0.3208953,0.48297673,-0.22515006
0.75645566,-0.6240151,-0.11388697
-0.53591007,0.54764014,-0.0106284395
-0.5883515,0.6463775,-0.086266324
-0.4795862,0.53883207,-0.059739545
-0.51391006,0.42973554,0.13869227
0.7086525,-0.582709,-0.106359005
0.69968605,-0.64217365,-0.017830627
-0.35560215,0.5004802,-0.178287
-0.6167164,0.61876696,-0.009976327
-0.15793768,-0.091210395,0.40455517
0.7325944,-0.56540036,-0.15842764
0.74239504,-0.6092539,-0.11289011
-0.5905886,0.647673,-0.08493305
-0.50403094,0.48529255,0.037920512
-0.44245458,0.45381996,-0.0024768636
-0.31715605,0.47709477,-0.21943209
-0.41538805,0.5563261,-0.17697752
-0.06561191,0.2390457,-0.20248511
-0.05498042,-0.19816786,0.4179049
0.75122726,-0.6009031,-0.13838288
0.7153919,-0.5808433,-0.11671292
-0.25360408,0.3773037,-0.1448612
0.6933008,-0.6363141,-0.017518017
-0.38924158,0.55921096,-0.22032121
-0.36851025,0.51813364,-0.20705064
-0.39785787,0.3226223,0.14549235
-0.43828392,0.5591736,-0.15019579
-0.31074739,0.49453256,-0.2315341
-0.37693566,0.51603603,-0.17029603
0.6517193,-0.5485832,-0.06785701
-0.5506594,0.55123407,-0.0037756413
-0.38924158,0.55921096,-0.22032121
0.7354375,-0.59682757,-0.122100815
-0.33768243,0.48582396,-0.2049653
-0.38400885,0.52056044,-0.16166803
0.57459265,-0.52861667,0.0036881762
-0.32397458,0.5061375,-0.2295261
-0.32769758,0.48597428,-0.19063988
-0.44754368,0.5891963,-0.1777997
-0.42715135,0.5706678,-0.17976746
-0.31441897,0.46716088,-0.19211814
-0.45415115,0.46466082,-0.0027005747
-0.31693894,0.48931462,-0.2183583
-0.5404771,0.54281795,-0.00542821
-0.3653947,0.4497835,-0.088850245
-0.35443637,0.50495857,-0.20818126
0.5980644,-0.35243684,-0.23917352
0.5169436,-0.43024346,-0.037611954
-0.3670986,0.4104188,-0.028259706
0.6560729,-0.5442763,-0.08020641
0.7662163,-0.6524501,-0.08799057
0.63422924,-0.548043,-0.057006527
0.78011477,-0.6529051,-0.097638495
0.0047397576,-0.25752908,0.42081964
-0.46731326,0.599466,-0.16647355
-0.33313632,0.48796657,-0.21123542
0.7420792,-0.6491171,-0.07390328
-0.4230114,0.5655446,-0.17970964
0.596201,-0.52542424,-0.023697086
0.6732207,-0.40845293,-0.2720019
0.656379,-0.58422494,-0.038369477
0.6331622,-0.3526888,-0.290655
0.60508823,-0.5246129,-0.045746505
-0.6091146,0.6631681,-0.07956111
0.7760561,-0.66802865,-0.08449924
0.552124,-0.3302001,-0.2126997
0.60725236,-0.5257466,-0.03972649
0.041642264,-0.22045904,0.31441438
-0.1748134,0.4332,-0.33960795
-0.031774938,0.13349622,-0.076101184
-0.5961925,0.65127623,-0.08192438
0.08394177,-0.011135593,-0.020389237
-0.48459512,0.62992,-0.18567379
0.7395349,-0.6079079,-0.11191931
0.7303599,-0.5971265,-0.113412485
0.7059612,-0.49382028,-0.19931296
0.7237748,-0.5703236,-0.1384833
0.7755152,-0.6682414,-0.082962394
0.6372953,-0.35657376,-0.2946885
-0.33754572,0.4687094,-0.15233894
0.67786145,-0.5918975,-0.056643225
-0.41519377,0.5618257,-0.18224482
-0.54199386,0.57107127,-0.045928825
0.65000045,-0.5478727,-0.06668632
-0.5140702,0.6522101,-0.17526883
-0.36525002,0.5217121,-0.19786923
0.6534329,-0.51205903,-0.1240335
-0.34756052,0.47038347,-0.14590731
0.7927325,-0.6580702,-0.10938597
0.65008956,-0.5505142,-0.065589696
0.6791798,-0.58613956,-0.064927176
-0.45869294,0.59278405,-0.18841703
-0.4152147,0.5309387,-0.13591354
0.74916744,-0.6155174,-0.11435285
0.7262298,-0.52431893,-0.18607041
-0.33016506,0.48912424,-0.21795556
0.7527179,-0.6010126,-0.14009568
0.6578827,-0.5459491,-0.080460414
