-0.070339814,0.40810898,0.022262972,-0.30258203,-0.117521495,0.013806429
-0.036556236,0.21437013,-0.2502137,-0.27806973,0.22314374,0.026457502
0.060802042,-0.27853814,0.16874836,0.3534335,-0.051503044,-0.19614832
-0.4512679,-0.13224542,-0.18767852,-0.17670195,0.40035483,0.44169587
-0.013678826,0.46390596,-0.034811977,-0.32859924,-0.09962699,-0.035712436
-0.34293604,-0.1773068,-0.26604658,-0.110430375,0.4801846,0.28810507
-0.0033147726,0.44051868,-0.13768163,-0.35331112,-0.0022664322,-0.0254131
-0.46863386,-0.17147839,0.026009757,-0.04299213,-0.035015725,0.6144227
-0.26306576,-0.12371628,-0.28936553,-0.17161852,0.46206504,0.28323102
-0.16230547,-0.26590547,0.40283906,0.29432294,-0.28576934,0.07180075
-0.11193973,0.20956516,-0.056879483,-0.24297585,0.076377936,0.08653012
0.39632764,0.20986997,-0.052532315,-0.11085868,-0.12821536,-0.33630183
-0.46029663,-0.1483727,-0.009671938,-0.07790274,-0.025420504,0.6209661
-0.41697398,-0.084717415,-0.12396893,-0.1754154,0.3432556,0.34874067
-0.08050666,-0.23259687,0.4725606,0.3322345,-0.37655833,-0.025624335
0.04536678,0.36638427,-0.16246666,-0.31318697,0.05845968,-0.05117511
-0.53491604,-0.18777676,0.047470525,-0.0171446,0.080708094,0.5208463
-0.05243853,0.13898274,0.05109157,-0.123299584,-0.05681709,0.07739818
-0.08442427,0.057998374,-0.3350328,-0.21581177,0.36124521,0.12098216
-0.16429704,-0.21374483,0.4677326,0.27057627,-0.31291145,0.04405724
-0.28555313,-0.018574828,-0.16137,-0.20549364,0.22970615,0.32597774
0.08673742,-0.24814266,0.13535637,0.28623202,-0.070920095,-0.15321195
-0.016705913,0.4627252,-0.11816006,-0.37393337,0.0019272119,-0.030415136
-0.2702268,0.0044771167,0.5002001,0.10664585,-0.40324098,0.13846791
-0.030198475,0.1439657,-0.30582535,-0.2878835,0.29640013,0.10755193
0.41974112,0.10448286,0.04780304,0.04881849,-0.20568162,-0.38593936
-0.5448991,-0.1204796,0.022369836,-0.09100459,-0.017566307,0.66229546
0.12364769,-0.06982483,0.09856254,0.1641532,-0.2218973,-0.073341206
0.33545467,-0.024555733,-0.051308755,0.07101547,-0.07281321,-0.25499347
0.40196207,0.008842004,-0.05818869,0.05233053,-0.007655044,-0.38203704
-0.4767273,-0.14575952,-0.16574468,-0.1530807,0.38225845,0.44275588
-0.15597394,-0.35406256,0.2585592,0.30226853,-0.13360192,0.09457257
-0.058619596,0.37351602,-0.13715865,-0.33243224,0.06212859,0.009685107
-0.5837446,-0.15150835,0.031936385,-0.057263315,0.10703982,0.56072193
-0.34237996,-0.21926597,-0.22889586,-0.09387453,0.4242491,0.36475715
-0.29981366,-0.22100456,-0.019842047,0.089706264,-0.05363767,0.41187382
-0.49700192,-0.026859324,0.06903363,-0.15864909,-0.035143673,0.57714534
0.29215333,-0.12952244,-0.01369587,0.11413949,0.03242816,-0.2574534
-0.14978004,-0.3376572,0.26837367,0.289808,-0.15558122,0.09671044
-0.08877011,0.40585163,-0.0288509,-0.3108569,-0.04668932,0.000592418
0.3594681,-0.080180526,0.001113141,0.13425569,-0.098685,-0.28511685
0.38974717,0.08208111,0.01237104,0.019663617,-0.11410055,-0.36729324
0.20011622,0.23406282,0.07410396,-0.14156885,-0.16773996,-0.19224054
-0.19083288,0.048760757,0.52967095,0.05475829,-0.44805017,0.10816377
-0.17990991,-0.15748298,0.41287985,0.2593431,-0.37450603,0.106471546
-0.009384826,0.057191223,-0.31563377,-0.24540423,0.35185263,0.0904737
0.0462498,0.48647344,-0.084211,-0.3594162,-0.08476128,-0.072627574
-0.23088944,-0.32486084,0.3201036,0.31633502,-0.166165,0.12546569
0.11214997,-0.15532091,0.17708075,0.35616592,-0.19103466,-0.23227549
-0.10300098,0.28679755,0.14623448,-0.07882647,-0.2647428,0.03685916
-0.39187104,-0.196559,-0.007593994,-0.031501185,-0.040010434,0.56478584
0.1391556,-0.2520832,0.15417226,0.35952204,-0.044108845,-0.2823734
0.01289453,0.43822482,-0.01213272,-0.28368393,-0.11406888,-0.08035819
0.24170586,-0.20068187,0.16675285,0.30266723,-0.08547157,-0.34456494
0.19772318,-0.10760535,0.22804408,0.10092553,-0.16393267,-0.1607226
-0.0069167,0.37014905,-0.12426345,-0.33656582,0.063745834,-0.026826946
0.2782297,-0.19593646,0.14601539,0.1969226,-0.045969088,-0.28170693
-0.048676882,0.3236363,-0.08301764,-0.25995737,0.035035606,-0.029581925
-0.09235461,0.15788049,-0.32792982,-0.26123953,0.2558282,0.13836427
0.3345383,0.041662775,-0.12657031,-0.03266243,0.03242035,-0.2649309
-0.06311559,0.20523489,-0.27765572,-0.29840586,0.25556383,0.098033376
-0.50131327,0.082335755,0.04254382,-0.16491121,-0.080551505,0.5366402
-0.435153,0.067234054,-0.09779189,-0.16284737,0.06581823,0.43149015
-0.008701155,0.018549526,-0.1040207,-0.12081931,0.1177244,0.080971286
0.23702647,-0.10990217,0.019339846,0.061680675,0.026770178,-0.1832336
0.0068073976,0.13116255,-0.24265498,-0.2804154,0.24273182,0.06772344
-0.18485202,0.028198041,-0.31789088,-0.24181803,0.37857696,0.22060554
-0.07913952,-0.15807149,0.48313692,0.23499495,-0.42522737,0.030855715
-0.5644442,-0.16444294,0.09018495,-0.029043302,0.05173508,0.541014
-0.46061355,-0.13819101,0.017583638,-0.05842106,-0.05644831,0.6154841
0.30969912,-0.10960292,-0.0021398887,0.1031288,-0.005401514,-0.26036668
0.23551951,-0.15364666,0.13371678,0.22105971,-0.038599804,-0.31178924
-0.3020648,-0.22584787,-0.019978408,0.09266324,-0.048574366,0.41133925
-0.08201418,0.43922707,-0.006931741,-0.335589,-0.099683374,0.025797574
0.28328785,-0.05069185,0.10624436,0.12330302,-0.04819163,-0.34954014
-0.4883945,-0.05744115,0.10325336,-0.081274465,-0.14689064,0.6195271
-0.5567662,-0.18852179,0.051988505,-0.08861747,0.10909158,0.5810981
0.37540853,-0.007233862,-0.00041537662,0.0885486,-0.06555683,-0.36065674
-0.06717087,0.36880398,-0.07797816,-0.2982457,0.00790856,-0.001686912
-0.16281821,-0.21949483,0.39730325,0.3169244,-0.33444178,0.058440693
0.017378436,0.009472933,-0.082911134,-0.10131045,0.13345705,0.027264282
0.320649,-0.045295775,-0.009745555,0.040281836,-0.043682583,-0.23440036
-0.439514,-0.19181094,0.00030282093,-0.03823531,-0.032068364,0.60686034
-0.1533011,-0.3829984,0.28412336,0.37046075,-0.15064754,0.05573038
0.06416754,0.26058403,-0.13598442,-0.24889791,0.093718514,-0.06524153
0.024213772,0.0066818427,-0.22881085,-0.048975613,0.2092803,-0.060820438
-0.032559667,0.39171395,-0.045779657,-0.37733343,-0.03909777,0.051665913
0.39628845,-0.028757691,0.04263243,0.124436714,-0.075785704,-0.4102048
-0.15675831,-0.36619556,0.2563645,0.37260446,-0.15024361,0.067894705
0.32267603,0.15606321,-0.09185579,-0.08067759,-0.03799744,-0.30289757
-0.15297292,0.046652623,0.58241117,0.10609177,-0.55527526,0.08696747
0.36130816,-0.035611846,-0.056739073,0.09053653,-0.03622317,-0.30007747
0.023393974,-0.28240547,0.16742039,0.24848098,-0.080949865,-0.036927536
-0.19642037,-0.047335993,0.23820971,0.14424282,-0.21640688,0.13900584
-0.08762245,0.43838128,-0.059939664,-0.34852552,-0.060442682,0.04672262
-0.090478435,0.35247707,-0.09270702,-0.30774224,0.047989585,0.025861343
0.38506114,0.03911492,-0.07430855,0.02843677,-0.023898557,-0.35725698
-0.30969062,-0.12577666,-0.31994396,-0.1714196,0.5271919,0.24700847
-0.13128574,-0.039456777,-0.3571013,-0.18543223,0.4156317,0.17452712
-0.01813897,-0.091675766,0.33031774,0.26792282,-0.42522496,-0.0023876422
-0.26521742,-0.18650676,-0.056380954,-0.084065475,0.11184544,0.39804336
0.32416457,-0.09600421,0.01980282,0.12257141,-0.027359998,-0.28284302
-0.14508013,-0.38492665,0.22856012,0.34700438,-0.09590522,0.060366377
0.073557936,0.33183384,-0.13674103,-0.26169065,0.042730488,-0.0839071
0.021847965,-0.25140348,0.35258764,0.4146632,-0.29287136,-0.14530267
-0.14366923,-0.37138557,0.3219573,0.4574974,-0.21431637,0.013525145
0.30018425,-0.065452665,0.17877656,0.11255594,-0.14204805,-0.29894498
0.032848425,0.36048022,-0.103455395,-0.34542298,0.04259545,-0.03977231
0.30467537,-0.13695867,0.009189568,0.1286592,0.0072843228,-0.27101535
-0.054138985,0.36972743,0.02445332,-0.251667,-0.08978202,-0.037600536
0.20463644,0.1537523,-0.19930893,-0.11567393,0.055983797,-0.17968714
-0.22477154,-0.08659755,0.03681255,0.03619021,-0.030382853,0.22584262
0.3669753,0.23855513,-0.021207783,-0.116822235,-0.13030206,-0.3549736
0.11961559,0.2087895,0.238446,-0.020249164,-0.38499948,-0.13670611
0.043702237,0.2751631,0.059527427,-0.11618811,-0.18429323,-0.11037973
0.10855902,0.40109786,0.010462459,-0.25594604,-0.13401285,-0.15943936
0.12939256,-0.118056,0.028953236,0.008011622,0.06283358,-0.092781305
-0.114093706,0.42480916,-0.05350783,-0.33370763,-0.034570694,0.031443167
0.13500303,-0.20359415,0.113554746,0.2772063,-0.121058166,-0.17637767
-0.22407228,-0.13172428,-0.2703871,-0.1073237,0.47696117,0.16585535
-0.08160427,0.09797718,-0.14569876,-0.21760829,0.18512827,0.09648505
-0.15076636,-0.37041888,0.2315996,0.3344316,-0.10623052,0.07474085
-0.55906403,-0.15821254,0.02311438,-0.081237376,0.12555492,0.5477719
-0.5323427,-0.14587533,0.052903026,-0.07360107,-0.03214649,0.6622276
-0.58153236,-0.09773812,0.09413675,-0.098521076,0.016367834,0.596783
-0.2905599,-0.20080155,-0.2648938,-0.060585234,0.43252173,0.28433502
-0.25784352,0.022043696,-0.12577254,-0.108277366,0.25281894,0.116983354
-0.013464988,0.086033404,-0.19642578,-0.20456837,0.21701749,0.067764536
-0.08167049,-0.16752096,-0.10013251,-0.03812415,0.27207413,0.08543689
-0.070501134,-0.1500638,0.49795347,0.21716975,-0.43582162,0.031645592
0.013447533,-0.10575402,0.16110046,0.1109084,-0.07638065,-0.058839984
0.41925222,0.090334415,0.050648205,0.06688694,-0.18412702,-0.40939495
0.012434969,0.44021145,-0.11744015,-0.3337469,-0.007143004,-0.0627029
-0.20322233,-0.30529153,0.43115315,0.30702657,-0.2729813,0.10666763
-0.52507573,-0.05586306,0.043998174,-0.13694863,0.015349224,0.5764024
-0.17295645,-0.19245219,0.529822,0.23943953,-0.37443998,0.06927642
0.412833,0.16530432,0.05705181,-0.018425431,-0.21829824,-0.37647077
-0.17351814,-0.2821899,0.33654442,0.21193554,-0.22225142,0.14667875
0.3604738,0.15480511,0.06492584,-0.008427754,-0.19666421,-0.339773
-0.42194068,-0.053581428,-0.11038898,-0.1688058,0.31449097,0.3290617
-0.58660465,-0.15399688,0.07574788,-0.04437204,0.07137406,0.56356955
0.06642975,0.09145917,-0.04296429,-0.08967226,0.066622026,-0.05584113
-0.11095389,0.29705703,-0.073375694,-0.2475203,0.077311106,-0.007951673
0.039821245,-0.24475724,0.10896581,0.19663113,-0.05583886,-0.0072405813
-0.14469567,-0.24554707,0.3328183,0.18783431,-0.23933797,0.12459277
-0.15036775,-0.39776975,0.25048393,0.42946273,-0.12685776,0.024295349
-0.3307649,-0.34516153,0.33216828,0.27623,-0.11699806,0.23221108
-0.0036367457,0.0762754,-0.04163009,-0.13305989,0.05723865,0.045310944
-0.17117119,0.005696997,0.54960245,0.12405008,-0.45490143,0.06996765
-0.0499736,0.16682936,-0.3511048,-0.28004074,0.31258383,0.084113955
-0.5095149,-0.03868046,0.11756691,-0.12932548,-0.060806427,0.56995434
-0.5696345,-0.16376951,0.057909276,-0.057229318,0.084518805,0.5606347
-0.39221808,-0.20311837,-0.20668893,-0.101693645,0.38605234,0.40606874
-0.11958902,-0.0011436995,0.57180166,0.14090745,-0.5426741,0.06522175
