0,0,50,8104.0, 0.080127, 2.536563, 5.362525, -2.844136, -11.049853, 26150.0, 0.398058, 7.354635, 11.539592, -6.929576, -13.809718, 1915.0, 0.013767, 0.839741, 4.396514, -0.848825, -6.284925, 5675.0, 0.056579, 1.612412, 5.596477, -1.537849, -4.966978, 21847.0, 0.322803, 6.471127, 9.787796, -5.050026, -11.910408, 1682.0, 0.012357, 0.733089, 2.695164, -0.455075, -5.358613, 1064.0, 0.007436, 0.456224, 2.203545, -0.265991, -1.796435, 844.0, 0.006487, 0.311664, 1.993557, -0.282484, -2.546819, 1217.0, 0.009332, 0.5943, 5.895298, -0.304729, -2.187776
0,0,50,7110.0, 0.069687, 2.135862, 5.387925, -3.046743, -10.304209, 23817.0, 0.342085, 6.624228, 10.385073, -7.100216, -16.61653, 1585.0, 0.011365, 0.608922, 2.378742, -0.688341, -5.674208, 4432.0, 0.043718, 1.360203, 3.64278, -1.485192, -5.336461, 26120.0, 0.357965, 8.059916, 11.216858, -6.996564, -13.001834, 1737.0, 0.012723, 0.694394, 2.22223, -0.451624, -2.090574, 970.0, 0.006768, 0.417469, 2.311377, -0.335271, -2.19824, 1178.0, 0.009031, 0.533787, 2.494547, -0.392004, -3.763621, 1435.0, 0.010978, 0.692421, 3.218174, -0.532843, -3.53102
0,0,50,7767.0, 0.07666, 2.02435, 3.364241, -3.368764, -13.168234, 29331.0, 0.451517, 6.757867, 9.931057, -7.348147, -15.745958, 2317.0, 0.016622, 0.845901, 5.51708, -0.600156, -7.225501, 5251.0, 0.052103, 1.298201, 5.95648, -1.896969, -7.243306, 27986.0, 0.386675, 7.779218, 11.856097, -7.296116, -14.218092, 1902.0, 0.013924, 0.785331, 3.011265, -0.535629, -2.642202, 1209.0, 0.008435, 0.435393, 2.610284, -0.452642, -3.069511, 1359.0, 0.010391, 0.581525, 2.086143, -0.434112, -2.878781, 1503.0, 0.011475, 0.702353, 3.275107, -0.490036, -5.008476
0,0,50,7407.0, 0.072432, 2.483527, 11.954719, -3.38732, -15.448505, 27246.0, 0.403644, 8.556197, 12.402995, -7.900202, -19.297459, 2223.0, 0.015951, 0.809428, 3.291985, -0.590731, -3.231569, 4498.0, 0.044447, 1.456321, 4.03673, -1.448677, -5.908286, 27274.0, 0.369536, 8.331266, 11.786073, -7.754236, -13.945401, 2139.0, 0.015671, 2.657416, 2.495902, -0.505365, -2.624831, 1389.0, 0.009695, 0.469182, 3.511335, -0.375767, -4.147725, 1620.0, 0.01239, 0.630075, 2.451502, -0.83051, -3.928609, 1838.0, 0.014041, 0.824601, 2.423502, -0.526451, -3.419873
0,0,50,7195.0, 0.070358, 2.140473, 10.785344, -3.161635, -10.377869, 26999.0, 0.384426, 7.337182, 11.971846, -8.179339, -20.632015, 2701.0, 0.019309, 1.148625, 9.341802, -0.709385, -3.101958, 4862.0, 0.047847, 1.430871, 3.793933, -1.77424, -8.066557, 27549.0, 0.363909, 8.073753, 13.385917, -8.069654, -13.940805, 2193.0, 0.016026, 0.780428, 2.326455, -0.678865, -2.324192, 1412.0, 0.009837, 0.584674, 4.40696, -0.388934, -2.300272, 1908.0, 0.014563, 0.754088, 2.52574, -0.841402, -4.667149, 2048.0, 0.015609, 0.881532, 2.852016, -0.625322, -4.039011
0,0,50,8094.0, 0.079561, 2.077738, 5.319949, -3.087078, -11.924972, 28387.0, 0.402202, 7.226299, 11.457374, -8.63936, -15.229664, 2262.0, 0.016163, 0.670705, 2.650821, -0.669945, -3.281523, 5036.0, 0.049618, 1.365167, 3.56558, -1.883001, -7.707464, 28825.0, 0.379132, 8.121939, 12.632631, -8.340011, -16.486711, 2455.0, 0.017936, 0.820945, 3.474023, -0.956765, -4.352777, 1202.0, 0.008371, 0.429853, 2.109459, -0.379993, -2.002214, 2199.0, 0.016774, 0.82514, 2.428334, -0.932541, -4.316437, 2375.0, 0.018096, 0.88372, 2.936761, -0.755904, -3.427276
0,0,50,7547.0, 0.074056, 2.075274, 7.543952, -2.79441, -9.411501, 29686.0, 0.417548, 7.56375, 12.231449, -8.866898, -20.19883, 2385.0, 0.017038, 0.712535, 2.632026, -0.843085, -6.254395, 5154.0, 0.050839, 1.364647, 3.693851, -1.683629, -7.419634, 30559.0, 0.401939, 8.340816, 12.963741, -8.855195, -16.784249, 2647.0, 0.019324, 0.857209, 2.640515, -0.77477, -3.00481, 1202.0, 0.008369, 0.415773, 2.101359, -0.370045, -1.765975, 2451.0, 0.018686, 0.893005, 2.506843, -0.896106, -3.251514, 2848.0, 0.021706, 1.006722, 3.142939, -0.821335, -3.457554
0,0,50,7843.0, 0.082054, 3.198284, 8.170791, -3.360881, -15.728039, 32468.0, 0.46287, 11.319622, 16.862206, -10.492618, -19.590083, 3449.0, 0.024772, 0.817964, 8.654596, -4.340168, -3.528125, 5704.0, 0.060451, 1.519765, 4.619805, -2.247281, -9.971752, 33145.0, 0.439251, 10.782387, 16.435404, -10.193094, -19.35492, 3782.0, 0.027814, 0.790198, 2.904865, -8.363508, -3.824565, 1872.0, 0.013087, 0.702714, 2.072003, -0.510498, -3.717921, 4066.0, 0.031385, 1.437289, 3.002035, -1.295348, -4.345689, 4167.0, 0.032135, 1.528882, 3.015356, -1.33014, -5.837124
0,0,50,9134.0, 0.096869, 2.471308, 6.406305, -3.924916, -15.965476, 33974.0, 0.486754, 9.089343, 15.409374, -11.47671, -27.673266, 3188.0, 0.02286, 0.957169, 2.909223, -1.066476, -5.037087, 6086.0, 0.064679, 1.670372, 5.529009, -1.986451, -6.855903, 33595.0, 0.443774, 9.663327, 15.576197, -10.350269, -18.074926, 3773.0, 0.02772, 1.378974, 3.574803, -1.206929, -3.417629, 1657.0, 0.011566, 0.627821, 2.32027, -0.556834, -2.462283, 4359.0, 0.033656, 1.486312, 3.330978, -1.315214, -4.418894, 4378.0, 0.033742, 1.489964, 3.522311, -1.538061, -6.280625
0,0,50,8773.0, 0.092913, 2.343263, 6.49456, -3.252629, -8.08059, 34249.0, 0.485857, 8.285504, 13.590052, -11.800578, -30.909307, 3214.0, 0.023035, 0.9161, 3.090109, -1.208513, -4.704615, 5969.0, 0.063479, 1.59062, 4.773967, -2.369536, -10.233296, 34029.0, 0.446153, 8.755895, 13.770954, -9.739461, -16.297424, 3970.0, 0.029174, 1.137924, 2.597535, -1.178659, -3.141684, 1626.0, 0.011345, 0.604423, 2.670202, -0.51594, -3.018886, 4387.0, 0.033842, 1.277655, 2.997144, -1.4214, -4.183033, 4523.0, 0.03486, 1.38202, 3.145534, -1.437135, -5.17587
0,0,50,8722.0, 0.092436, 2.281571, 5.477316, -3.15915, -10.232169, 34778.0, 0.491548, 8.307677, 13.639167, -10.301021, -30.941153, 3522.0, 0.025243, 1.006576, 5.840187, -1.058006, -3.866242, 6161.0, 0.065612, 1.550346, 4.25383, -1.882044, -7.071548, 34274.0, 0.446526, 8.835489, 14.258477, -9.893993, -15.547777, 4065.0, 0.029865, 1.225836, 2.689826, -1.147181, -3.2464, 1745.0, 0.012178, 0.548501, 2.176169, -0.500107, -2.184625, 4456.0, 0.034364, 1.37925, 4.280782, -1.532223, -5.079162, 4666.0, 0.035962, 1.428538, 3.281233, -1.643352, -4.718996
0,0,50,8938.0, 0.093573, 2.919888, 6.262044, -3.344672, -7.865657, 30378.0, 0.441329, 9.198549, 15.536292, -9.420878, -24.677859, 2852.0, 0.02047, 1.519706, 2.41753, -0.941072, -6.723501, 6011.0, 0.063228, 1.636706, 4.916046, -2.203284, -7.218043, 30414.0, 0.407951, 8.857388, 13.774331, -8.950232, -14.794925, 3325.0, 0.02446, 0.948285, 3.131024, -2.049066, -2.814429, 1787.0, 0.012506, 1.414283, 2.297579, -0.480562, -2.791196, 3215.0, 0.024786, 1.42925, 2.536643, -0.996774, -4.592921, 3317.0, 0.025542, 1.150905, 2.860581, -1.149984, -3.69958
0,0,50,9024.0, 0.094728, 2.456142, 5.682073, -4.068659, -14.946927, 31454.0, 0.452914, 7.729893, 12.219067, -10.169576, -23.936525, 2912.0, 0.02089, 0.864951, 2.500384, -1.093217, -3.622649, 6210.0, 0.065499, 1.547817, 6.226752, -2.144114, -10.072849, 31591.0, 0.423739, 8.324196, 13.00028, -9.731989, -14.931459, 3316.0, 0.024368, 1.071601, 2.552962, -1.140861, -3.37044, 1509.0, 0.010535, 0.560221, 2.604728, -0.501633, -3.493441, 3399.0, 0.026205, 1.092734, 2.733218, -1.171058, -3.910897, 3615.0, 0.027853, 1.115036, 2.86111, -1.229581, -5.444775
